id_transaction,date,categorie,prix_unitaire,quantite,age_client,sexe_client,ville,canal_acquisition,note_produit,temps_sur_page_sec,saison,montant_total,panier_moyen,est_client_fidele
805,2024-12-31,Mode,128.67,1,58,F,Paris,Instagram,2.6,118,Printemps,127.53,113.28,0
806,2024-12-31,Électronique,284.78,1,33,F,Marseille,Google_Ads,3.4,174,Printemps,313.11,279.34,1
807,2024-12-31,Mode,60.9,1,33,M,Nice,Instagram,3.5,63,Printemps,57.09,54.92,0
808,2024-12-31,Livres,19.05,1,23,M,Lille,Instagram,4.9,244,Printemps,19.65,19.43,0
809,2024-12-31,Maison,199.75,2,35,F,Toulouse,SEO,2.8,67,Printemps,439.03,432.94,0
810,2024-12-31,Mode,90.6,1,51,F,Paris,Facebook,3.0,64,Printemps,93.15,80.59,0
811,2024-12-31,Électronique,659.95,1,47,M,Paris,Google_Ads,4.4,132,Printemps,653.66,581.34,1
812,2024-12-31,Livres,29.45,2,45,F,Bordeaux,Facebook,4.7,34,Printemps,59.09,56.18,0
813,2024-12-31,Sport,57.54,1,41,M,Lille,SEO,5.0,102,Printemps,61.52,58.0,0
814,2024-12-31,Mode,113.74,2,30,F,Lille,Instagram,4.3,64,Printemps,247.45,223.33,1
815,2024-12-31,Électronique,701.29,1,18,F,Lyon,Facebook,3.9,53,Printemps,694.83,680.54,1
816,2024-12-31,Électronique,614.71,1,32,M,Marseille,Facebook,4.4,64,Printemps,648.19,563.65,1
817,2024-12-31,Électronique,825.57,1,32,M,Nantes,Facebook,3.5,70,Printemps,897.18,848.6,1
818,2024-12-31,Maison,186.06,3,47,F,Marseille,SEO,3.5,59,Printemps,533.84,475.63,1
819,2024-12-31,Livres,14.45,1,38,F,Lille,Google_Ads,1.8,41,Printemps,14.43,13.4,0
820,2024-12-31,Mode,74.4,2,54,F,Marseille,Email,4.8,80,Printemps,163.54,148.52,0
821,2024-12-31,Sport,105.49,1,49,M,Lille,Facebook,4.0,45,Printemps,102.4,102.09,1
822,2024-12-31,Mode,37.88,1,29,M,Toulouse,Google_Ads,4.7,138,Printemps,38.79,35.8,0
823,2024-12-31,Maison,231.83,2,18,F,Paris,Email,1.0,52,Printemps,478.23,476.52,0
824,2024-12-31,Maison,83.14,1,51,F,Marseille,Facebook,3.7,51,Printemps,77.39,68.74,0
825,2024-12-31,Électronique,695.79,3,51,F,Toulouse,Google_Ads,2.9,127,Printemps,2215.36,2138.25,1
826,2024-12-31,Mode,81.86,5,18,F,Marseille,Google_Ads,5.0,142,Printemps,402.16,385.09,0
827,2024-12-31,Maison,64.61,1,53,F,Lille,Instagram,4.5,61,Printemps,64.62,63.14,0
828,2024-12-31,Électronique,849.2,3,39,M,Toulouse,Facebook,4.1,265,Printemps,2620.4,2499.96,1
829,2024-12-31,Mode,115.55,1,36,F,Lille,Google_Ads,3.3,225,Printemps,113.49,108.08,1
830,2024-12-31,Mode,83.62,2,54,F,Lyon,Instagram,4.2,149,Printemps,161.38,153.17,1
831,2024-12-31,Livres,15.18,6,51,M,Marseille,Email,2.8,165,Printemps,91.93,91.73,0
832,2024-12-31,Mode,44.36,1,42,F,Bordeaux,Facebook,3.7,50,Printemps,43.0,38.02,0
833,2024-12-31,Sport,88.83,2,40,F,Nice,Instagram,3.2,113,Printemps,175.32,149.82,0
834,2024-12-31,Mode,57.4,5,42,F,Lille,Facebook,5.0,98,Printemps,264.54,251.76,0
835,2024-12-31,Sport,107.1,1,30,F,Bordeaux,Instagram,5.0,135,Printemps,114.49,100.27,0
836,2024-12-31,Maison,233.95,2,34,M,Paris,Google_Ads,5.0,149,Printemps,459.64,437.54,1
837,2024-12-31,Sport,115.81,2,24,M,Paris,Facebook,2.2,115,Printemps,212.29,190.62,0
838,2024-12-31,Mode,119.27,2,31,F,Nice,Email,4.8,65,Printemps,252.37,216.16,1
839,2024-12-31,Maison,177.16,1,30,F,Bordeaux,Facebook,4.0,336,Printemps,160.14,154.61,1
840,2024-12-31,Maison,145.54,1,27,F,Nantes,Google_Ads,5.0,108,Printemps,148.44,127.32,0
841,2024-12-31,Mode,115.82,4,36,M,Paris,Direct,4.2,50,Printemps,482.08,425.97,0
842,2024-12-31,Électronique,543.17,4,31,M,Bordeaux,SEO,3.8,155,Printemps,2038.51,1835.6,1
843,2024-12-31,Électronique,811.32,1,41,F,Lyon,Google_Ads,4.1,64,Printemps,751.49,653.73,0
844,2024-12-31,Électronique,421.81,2,18,F,Lyon,SEO,1.8,78,Printemps,778.48,768.39,1
845,2024-12-31,Sport,58.92,1,33,F,Paris,Google_Ads,3.0,73,Printemps,64.74,61.07,0
846,2024-12-31,Électronique,802.34,1,36,M,Toulouse,Facebook,4.2,127,Printemps,843.27,827.51,1
847,2024-12-31,Électronique,621.51,1,31,M,Bordeaux,Email,5.0,201,Printemps,598.22,569.69,1
848,2024-12-31,Maison,220.04,1,32,M,Bordeaux,Email,3.2,102,Printemps,212.8,212.54,0
849,2024-12-31,Mode,123.94,2,18,F,Nice,SEO,3.8,72,Printemps,255.24,237.06,0
850,2024-12-31,Mode,37.73,2,39,M,Nice,SEO,2.0,201,Printemps,74.82,64.2,0
851,2024-12-31,Électronique,563.15,4,42,M,Bordeaux,Facebook,5.0,223,Printemps,2149.6,1879.03,1
852,2024-12-31,Livres,19.12,1,40,M,Nice,Facebook,5.0,372,Printemps,17.43,16.35,0
853,2024-12-31,Sport,122.3,1,47,F,Nantes,SEO,4.5,73,Printemps,129.24,116.59,0
854,2024-12-31,Sport,143.68,1,37,M,Paris,SEO,4.2,52,Printemps,154.84,134.24,0
855,2024-12-31,Mode,59.86,1,40,F,Nantes,Facebook,5.0,43,Printemps,56.34,49.9,0
856,2024-12-31,Sport,113.49,2,36,M,Bordeaux,SEO,2.9,73,Printemps,207.16,190.84,0
857,2024-12-31,Électronique,703.39,2,43,F,Lille,Email,2.8,102,Printemps,1299.48,1205.56,1
858,2024-12-31,Électronique,315.74,1,18,M,Bordeaux,Google_Ads,5.0,67,Printemps,310.33,307.28,1
859,2024-12-31,Électronique,774.5,2,24,M,Lille,Google_Ads,4.9,54,Printemps,1486.83,1284.03,1
860,2024-12-31,Maison,169.1,2,54,F,Lyon,SEO,2.5,108,Printemps,309.35,279.55,0
861,2024-12-31,Mode,125.08,1,18,M,Lille,SEO,3.2,167,Printemps,123.95,114.77,1
862,2024-12-31,Mode,65.6,2,33,F,Lyon,Facebook,5.0,33,Printemps,123.44,107.02,0
863,2024-12-31,Électronique,298.0,1,49,F,Nice,Direct,4.3,31,Printemps,272.19,259.44,0
864,2024-12-31,Mode,81.88,1,33,F,Paris,Instagram,4.7,103,Printemps,84.47,78.33,0
865,2024-12-31,Maison,75.45,1,30,F,Toulouse,Instagram,2.5,119,Printemps,76.54,70.33,0
866,2024-12-31,Mode,127.03,1,36,M,Toulouse,SEO,4.5,57,Printemps,135.32,128.34,0
867,2024-12-31,Maison,66.96,1,30,F,Nantes,Google_Ads,2.2,35,Printemps,64.32,57.44,0
868,2024-12-31,Électronique,733.62,2,35,M,Nantes,Facebook,1.6,133,Printemps,1360.36,1225.55,1
869,2024-12-31,Sport,109.45,6,26,M,Lyon,SEO,4.6,101,Printemps,638.34,558.16,1
870,2024-12-31,Maison,126.35,1,48,M,Lyon,Facebook,5.0,63,Printemps,133.39,123.86,0
871,2024-12-31,Électronique,269.44,1,52,M,Bordeaux,Google_Ads,3.5,244,Printemps,255.53,231.47,0
872,2024-12-31,Électronique,644.96,2,33,F,Marseille,Facebook,3.2,133,Printemps,1226.72,1090.61,1
873,2024-12-31,Maison,165.34,2,18,M,Lyon,Google_Ads,5.0,98,Printemps,307.37,267.02,0
874,2024-12-31,Sport,78.31,3,28,F,Lille,Google_Ads,3.6,157,Printemps,257.8,220.03,0
875,2024-12-31,Mode,121.25,1,32,M,Paris,Google_Ads,3.7,38,Printemps,132.58,116.54,1
876,2024-12-31,Mode,62.15,4,41,M,Nice,Facebook,5.0,81,Printemps,256.46,227.51,0
877,2024-12-31,Sport,99.84,2,22,M,Nantes,Email,3.4,62,Printemps,188.29,173.76,0
878,2024-12-31,Maison,157.88,1,25,F,Lille,Email,3.1,74,Printemps,166.29,147.36,0
879,2024-12-31,Mode,42.27,4,41,M,Nantes,Instagram,4.7,218,Printemps,171.93,167.23,0
880,2024-12-31,Mode,123.39,3,46,M,Paris,SEO,3.0,208,Printemps,388.63,357.98,1
881,2024-12-31,Électronique,477.81,3,27,M,Nice,Google_Ads,3.6,105,Printemps,1536.76,1450.04,1
882,2024-12-31,Maison,74.54,1,19,F,Lille,Instagram,2.3,57,Printemps,71.83,63.3,0
883,2024-12-31,Mode,70.26,3,70,M,Nantes,Email,4.0,48,Printemps,228.22,208.23,0
884,2024-12-31,Livres,25.21,5,44,F,Lyon,SEO,3.9,211,Printemps,136.07,127.97,0
885,2024-12-31,Mode,82.58,3,31,M,Nice,Email,4.9,140,Printemps,250.08,224.23,0
886,2024-12-31,Mode,100.22,1,45,M,Marseille,Facebook,4.7,66,Printemps,103.92,93.57,0
887,2024-12-31,Maison,69.99,3,33,F,Lyon,Google_Ads,4.4,68,Printemps,206.23,200.27,0
888,2024-12-31,Livres,16.68,3,45,F,Toulouse,Instagram,4.2,109,Printemps,51.6,50.34,0
889,2024-12-31,Sport,146.95,4,36,M,Nantes,Direct,3.7,37,Printemps,593.56,551.98,1
890,2024-12-31,Mode,40.29,2,36,F,Bordeaux,Instagram,4.5,89,Printemps,77.72,76.52,0
891,2024-12-31,Maison,213.99,1,33,F,Lille,Instagram,2.6,52,Printemps,206.41,198.25,0
892,2024-12-31,Maison,76.54,1,18,M,Marseille,SEO,1.2,123,Printemps,78.86,67.69,0
893,2024-12-31,Mode,113.86,2,58,M,Lille,Email,5.0,114,Printemps,248.52,232.09,1
894,2024-12-31,Électronique,468.53,1,23,M,Bordeaux,Facebook,4.5,72,Printemps,440.57,420.59,1
895,2024-12-31,Mode,92.19,3,18,F,Bordeaux,Google_Ads,3.7,54,Printemps,270.63,251.99,0
896,2024-12-31,Électronique,328.2,6,32,F,Bordeaux,Google_Ads,5.0,270,Printemps,2089.59,2036.93,1
897,2024-12-31,Livres,10.79,5,23,M,Nantes,Email,3.0,200,Printemps,49.87,44.64,0
898,2024-12-31,Mode,53.55,2,34,M,Lyon,Google_Ads,3.0,23,Printemps,117.69,101.2,0
899,2024-12-31,Livres,12.45,1,43,M,Nantes,Facebook,2.9,208,Printemps,12.9,12.19,0
900,2024-12-31,Mode,62.96,2,46,M,Lyon,Google_Ads,4.4,55,Printemps,136.26,130.76,0
901,2024-12-31,Maison,152.59,3,44,F,Marseille,Google_Ads,2.1,97,Printemps,488.72,471.51,0
902,2024-12-31,Mode,89.9,1,31,F,Bordeaux,SEO,3.0,97,Printemps,94.89,80.81,0
903,2024-12-31,Électronique,758.16,1,35,M,Toulouse,SEO,4.1,48,Printemps,687.33,653.66,1
904,2024-12-31,Mode,96.48,3,39,M,Lyon,SEO,2.5,130,Printemps,284.04,242.31,0
905,2024-12-31,Électronique,635.91,2,18,M,Paris,Instagram,3.1,52,Printemps,1195.99,1155.59,1
906,2024-12-31,Maison,134.12,1,41,M,Toulouse,Facebook,1.4,81,Printemps,144.08,137.66,0
907,2024-12-31,Mode,78.7,1,18,M,Paris,Facebook,4.5,306,Printemps,81.53,76.24,0
908,2024-12-31,Sport,95.35,2,59,M,Lyon,Direct,3.0,75,Printemps,175.72,162.7,0
909,2024-12-31,Électronique,793.46,1,30,F,Toulouse,Instagram,2.6,80,Printemps,771.18,738.23,1
910,2024-12-31,Électronique,380.25,3,32,M,Toulouse,Google_Ads,2.4,77,Printemps,1042.49,895.06,1
911,2024-12-31,Mode,33.06,1,25,M,Marseille,Facebook,3.3,58,Printemps,34.64,33.77,0
912,2024-12-31,Livres,26.59,1,27,F,Lille,Instagram,2.1,28,Printemps,26.15,23.02,0
913,2024-12-31,Maison,96.44,2,62,M,Nantes,Facebook,5.0,90,Printemps,182.64,168.33,0
914,2024-12-31,Mode,119.29,1,46,F,Nice,Direct,1.2,31,Printemps,119.71,110.49,0
915,2024-12-31,Mode,116.26,1,18,M,Bordeaux,SEO,3.3,130,Printemps,105.61,102.08,0
916,2024-12-31,Électronique,276.79,2,53,F,Lyon,Facebook,3.9,83,Printemps,526.71,462.95,1
917,2024-12-31,Livres,11.87,4,49,M,Marseille,SEO,2.9,198,Printemps,44.41,39.74,0
918,2024-12-31,Maison,149.13,1,31,M,Nice,Instagram,4.0,74,Printemps,161.98,153.79,0
919,2024-12-31,Mode,91.9,3,38,M,Toulouse,Facebook,2.9,84,Printemps,268.92,245.23,0
920,2024-12-31,Maison,109.48,1,34,M,Nantes,Google_Ads,5.0,105,Printemps,111.33,99.62,0
921,2024-12-31,Électronique,708.84,2,58,M,Lille,Google_Ads,2.6,153,Printemps,1418.51,1337.96,1
922,2024-12-31,Livres,25.06,1,25,F,Marseille,Facebook,1.2,68,Printemps,25.86,22.32,0
923,2024-12-31,Électronique,444.26,1,36,F,Lille,Email,2.4,65,Printemps,424.63,411.24,0
924,2024-12-31,Maison,64.57,1,29,M,Paris,Instagram,4.2,70,Printemps,59.67,55.42,0
925,2024-12-31,Électronique,731.35,2,18,F,Nantes,Google_Ads,3.7,62,Printemps,1340.26,1180.64,1
926,2024-12-31,Maison,98.66,1,61,F,Nantes,Facebook,4.6,46,Printemps,92.61,84.39,0
927,2024-12-31,Sport,148.9,3,20,F,Lille,Email,4.4,75,Printemps,445.15,387.13,1
928,2024-12-31,Maison,135.65,1,37,F,Paris,Google_Ads,3.1,75,Printemps,128.49,121.1,0
929,2024-12-31,Maison,163.87,1,18,M,Nice,Email,3.3,164,Printemps,161.71,153.69,0
930,2024-12-31,Sport,153.8,3,30,M,Bordeaux,Instagram,3.4,162,Printemps,417.97,380.68,0
931,2024-12-31,Électronique,807.95,1,40,F,Lyon,Google_Ads,5.0,76,Printemps,828.56,746.49,1
932,2024-12-31,Mode,68.72,5,25,M,Toulouse,Google_Ads,4.6,44,Printemps,369.6,361.28,0
933,2024-12-31,Électronique,366.0,1,42,F,Paris,Google_Ads,5.0,60,Printemps,332.88,311.72,0
934,2024-12-31,Livres,29.93,4,31,M,Marseille,Facebook,4.7,116,Printemps,112.96,107.32,0
935,2024-12-31,Mode,74.73,1,48,F,Lille,SEO,3.7,58,Printemps,72.0,62.58,0
936,2024-12-31,Maison,94.57,1,51,M,Nantes,Instagram,2.7,86,Printemps,90.54,86.65,0
937,2024-12-31,Maison,222.8,1,27,F,Marseille,Instagram,4.0,32,Printemps,202.32,185.46,0
938,2024-12-31,Électronique,358.72,1,35,F,Nantes,Email,3.7,185,Printemps,330.49,299.1,0
939,2024-12-31,Électronique,242.42,5,37,M,Paris,Google_Ads,3.7,86,Printemps,1312.09,1298.19,1
940,2024-12-31,Mode,34.48,3,42,F,Nantes,SEO,3.6,77,Printemps,107.8,92.51,1
941,2024-12-31,Mode,93.18,2,35,M,Toulouse,Email,1.5,108,Printemps,203.44,178.89,1
942,2024-12-31,Électronique,671.63,1,37,M,Nice,SEO,5.0,81,Printemps,663.63,601.42,1
943,2024-12-31,Électronique,434.95,4,32,F,Nantes,Instagram,3.7,34,Printemps,1871.7,1681.92,1
944,2024-12-31,Sport,83.3,1,36,M,Toulouse,Instagram,2.2,71,Printemps,88.58,82.07,0
945,2024-12-31,Livres,18.17,4,50,F,Nantes,Email,4.3,92,Printemps,78.11,71.09,0
946,2024-12-31,Mode,98.82,1,42,F,Nantes,Google_Ads,2.9,93,Printemps,89.71,86.86,0
947,2024-12-31,Mode,38.17,1,43,M,Nice,Instagram,4.4,268,Printemps,39.33,37.96,0
948,2024-12-31,Électronique,852.15,2,43,F,Toulouse,Google_Ads,4.8,137,Printemps,1727.02,1668.05,1
949,2024-12-31,Maison,100.05,2,33,M,Toulouse,SEO,4.9,106,Printemps,201.92,182.82,0
950,2024-12-31,Sport,169.96,1,38,F,Marseille,Instagram,3.6,141,Printemps,170.11,154.99,1
951,2024-12-31,Électronique,340.78,1,21,M,Lille,Instagram,3.3,33,Printemps,360.95,345.82,0
952,2024-12-31,Électronique,745.79,2,50,F,Lyon,Instagram,3.1,167,Printemps,1631.22,1416.92,1
953,2024-12-31,Sport,70.99,1,18,F,Nice,Email,3.0,126,Printemps,75.65,73.97,0
954,2024-12-31,Maison,74.55,1,33,M,Marseille,Google_Ads,3.8,187,Printemps,80.08,74.57,0
955,2024-12-31,Électronique,815.58,1,48,F,Bordeaux,Instagram,3.6,72,Printemps,812.95,794.49,1
956,2024-12-31,Maison,214.58,1,18,M,Lille,Instagram,2.9,104,Printemps,222.76,215.86,0
957,2024-12-31,Mode,71.85,1,39,M,Lille,SEO,2.5,67,Printemps,70.63,64.01,0
958,2024-12-31,Mode,100.98,2,26,M,Nice,Instagram,3.7,241,Printemps,196.32,169.87,1
959,2024-12-31,Sport,113.53,1,30,M,Toulouse,Facebook,3.3,75,Printemps,122.5,121.05,0
960,2024-12-31,Sport,151.25,5,46,F,Bordeaux,Instagram,2.5,44,Printemps,817.55,737.18,1
961,2024-12-31,Mode,63.22,1,37,F,Toulouse,Google_Ads,4.7,60,Printemps,65.52,59.37,0
962,2024-12-31,Livres,23.14,1,18,M,Toulouse,Instagram,5.0,114,Printemps,24.7,24.37,0
963,2024-12-31,Mode,79.82,3,23,M,Paris,Instagram,4.9,147,Printemps,232.78,229.9,0
964,2024-12-31,Sport,87.62,2,46,F,Bordeaux,Email,3.0,51,Printemps,172.92,153.81,0
965,2024-12-31,Mode,119.42,2,40,F,Paris,Instagram,3.7,127,Printemps,254.17,219.43,0
966,2024-12-31,Sport,63.65,2,55,M,Lyon,Instagram,5.0,198,Printemps,124.7,106.02,0
967,2024-12-31,Livres,13.04,1,55,M,Paris,Instagram,2.5,145,Printemps,11.84,10.84,0
968,2024-12-31,Électronique,614.41,3,30,M,Toulouse,Instagram,4.7,137,Printemps,1789.16,1673.38,1
969,2024-12-31,Livres,26.75,1,65,M,Nice,Instagram,2.2,115,Printemps,26.21,23.34,0
970,2024-12-31,Sport,67.31,1,35,F,Lyon,Instagram,5.0,132,Printemps,62.66,55.71,0
971,2024-12-31,Sport,92.32,3,23,M,Lyon,Email,3.3,35,Printemps,268.32,242.43,0
972,2024-12-31,Électronique,863.93,1,27,M,Nantes,Google_Ads,5.0,166,Printemps,938.99,835.2,1
973,2024-12-31,Sport,73.94,1,18,F,Nantes,Google_Ads,5.0,80,Printemps,79.25,77.56,0
974,2024-12-31,Sport,127.72,3,54,F,Bordeaux,Facebook,3.7,171,Printemps,379.0,358.7,1
975,2024-12-31,Mode,104.66,4,54,F,Toulouse,Facebook,3.0,58,Printemps,436.23,425.04,1
976,2024-12-31,Livres,21.1,2,22,M,Lyon,Instagram,4.0,78,Printemps,39.26,38.44,0
977,2024-12-31,Électronique,857.83,3,32,F,Toulouse,SEO,3.6,106,Printemps,2703.48,2474.36,1
978,2024-12-31,Électronique,722.24,2,36,F,Paris,Instagram,3.4,285,Printemps,1437.49,1324.84,1
979,2024-12-31,Mode,77.15,1,23,F,Marseille,Facebook,2.0,93,Printemps,80.58,80.31,0
980,2024-12-31,Maison,162.48,1,18,F,Nantes,SEO,3.2,105,Printemps,167.16,162.57,0
981,2024-12-31,Maison,184.67,1,32,F,Lille,SEO,2.6,45,Printemps,174.8,169.5,0
982,2024-12-31,Électronique,624.73,4,31,M,Lille,Instagram,4.4,47,Printemps,2666.19,2499.7,1
983,2024-12-31,Livres,32.72,4,30,F,Paris,Instagram,4.9,77,Printemps,132.79,122.06,0
984,2024-12-31,Électronique,465.9,1,37,M,Nantes,Instagram,4.6,143,Printemps,492.38,484.6,1
985,2024-12-31,Électronique,427.42,5,52,M,Marseille,SEO,4.2,115,Printemps,1963.57,1906.01,1
986,2024-12-31,Électronique,369.34,3,31,M,Nice,Instagram,2.9,85,Printemps,1133.59,1051.42,1
987,2024-12-31,Maison,66.8,2,37,M,Toulouse,Instagram,4.0,75,Printemps,128.04,114.03,0
988,2024-12-31,Livres,10.16,3,43,F,Lyon,SEO,4.7,162,Printemps,32.68,28.5,1
989,2024-12-31,Maison,216.61,2,41,F,Nantes,Instagram,3.2,202,Printemps,472.17,440.49,1
990,2024-12-31,Sport,129.0,2,27,F,Paris,SEO,3.9,145,Printemps,235.07,210.25,1
991,2024-12-31,Électronique,670.86,3,36,M,Toulouse,Google_Ads,3.6,185,Printemps,2102.86,1870.77,1
992,2024-12-31,Mode,92.43,1,41,F,Lyon,Instagram,5.0,97,Printemps,85.09,73.68,0
993,2024-12-31,Mode,115.3,2,21,M,Nantes,Instagram,4.7,145,Printemps,247.09,211.3,0
994,2024-12-31,Mode,79.33,1,50,M,Bordeaux,SEO,4.5,275,Printemps,73.37,70.98,0
995,2024-12-31,Électronique,812.53,2,52,M,Marseille,Instagram,1.9,155,Printemps,1525.93,1321.76,1
996,2024-12-31,Maison,124.7,1,26,M,Lille,Instagram,4.0,238,Printemps,118.51,116.53,0
997,2024-12-31,Mode,122.85,1,37,M,Paris,Direct,3.6,187,Printemps,128.45,113.3,0
998,2024-12-31,Sport,131.58,1,42,F,Lille,Google_Ads,3.6,216,Printemps,126.12,121.57,1
999,2024-12-31,Mode,57.57,3,28,M,Toulouse,SEO,2.1,61,Printemps,176.04,171.37,0
1000,2024-12-31,Électronique,605.76,1,40,F,Lyon,Facebook,2.6,55,Printemps,614.47,595.35,1
1001,2024-12-31,Maison,155.95,3,36,M,Lyon,Instagram,3.7,85,Printemps,458.69,449.94,1
1002,2024-12-31,Électronique,318.08,2,18,M,Bordeaux,SEO,5.0,86,Printemps,641.19,577.68,1
1003,2024-12-31,Sport,117.88,2,40,F,Nice,Google_Ads,3.2,64,Printemps,217.76,217.3,1
1004,2024-12-31,Maison,116.66,1,21,M,Lyon,SEO,3.4,212,Printemps,125.44,111.88,0
1005,2024-12-31,Électronique,260.34,2,46,F,Lyon,Instagram,5.0,51,Printemps,490.17,485.34,1
1006,2024-12-31,Livres,34.61,1,26,M,Toulouse,Facebook,3.5,184,Printemps,37.25,34.1,0
1007,2024-12-31,Mode,95.05,1,33,M,Nice,Facebook,3.7,138,Printemps,95.4,81.91,0
1008,2024-12-31,Électronique,816.92,1,51,M,Lille,Direct,3.7,22,Printemps,835.54,808.58,1
1009,2024-12-31,Maison,181.69,1,40,F,Lille,Google_Ads,2.3,64,Printemps,172.87,167.36,0
1010,2024-12-31,Mode,67.31,1,22,F,Paris,Google_Ads,4.4,73,Printemps,63.57,55.91,1
1011,2024-12-31,Sport,107.87,1,22,M,Paris,Instagram,3.1,56,Printemps,107.67,104.82,0
1012,2024-12-31,Sport,128.66,1,27,M,Lyon,SEO,3.8,59,Printemps,122.67,107.17,0
1013,2024-12-31,Livres,34.93,3,39,F,Nantes,Google_Ads,4.3,67,Printemps,103.17,90.04,0
1014,2024-12-31,Mode,57.23,3,39,F,Marseille,Direct,5.0,67,Printemps,169.65,164.78,0
1015,2024-12-31,Mode,117.81,3,24,F,Paris,Instagram,2.4,65,Printemps,337.24,301.33,1
1016,2024-12-31,Sport,160.32,2,20,M,Lyon,Direct,4.8,69,Printemps,307.28,264.73,0
1017,2024-12-31,Électronique,677.53,1,38,F,Nantes,SEO,4.8,75,Printemps,741.61,736.76,1
1018,2024-12-31,Mode,123.3,2,32,F,Nantes,Instagram,3.1,264,Printemps,250.91,234.24,1
1019,2024-12-31,Mode,71.29,2,60,M,Lille,SEO,4.5,140,Printemps,152.05,139.46,0
1020,2024-12-31,Électronique,868.29,3,35,F,Nantes,Facebook,5.0,226,Printemps,2368.2,2192.05,1
1021,2024-12-31,Mode,101.02,2,56,M,Bordeaux,Google_Ads,3.0,43,Printemps,181.92,172.92,0
1022,2024-12-31,Sport,47.86,4,20,F,Lille,Instagram,4.1,69,Printemps,192.15,188.17,1
1023,2024-12-31,Sport,158.13,1,18,F,Lille,Email,4.2,59,Printemps,168.46,160.19,1
1024,2024-12-31,Électronique,552.02,1,21,F,Bordeaux,Facebook,4.4,316,Printemps,564.27,542.22,1
1025,2024-12-31,Électronique,535.72,2,49,F,Toulouse,Facebook,4.6,173,Printemps,1096.91,962.01,1
1026,2024-12-31,Mode,87.73,2,56,F,Toulouse,Google_Ads,4.0,90,Printemps,162.81,147.76,0
1027,2024-12-31,Sport,61.55,1,25,F,Lille,SEO,4.4,186,Printemps,67.44,63.24,0
1028,2024-12-31,Électronique,541.69,1,29,F,Paris,Google_Ads,2.8,78,Printemps,544.9,513.8,1
1029,2024-12-31,Maison,209.6,5,20,M,Lille,Instagram,4.0,89,Printemps,964.72,859.18,1
1030,2024-12-31,Électronique,235.45,3,18,F,Bordeaux,Instagram,3.3,60,Printemps,694.23,691.63,1
1031,2024-12-31,Maison,109.13,1,43,M,Lyon,Facebook,2.4,70,Printemps,99.78,86.58,0
1032,2024-12-31,Mode,32.74,3,37,M,Nice,Email,3.2,87,Printemps,96.61,83.75,0
1033,2024-12-31,Sport,95.5,4,35,F,Lyon,Facebook,4.1,57,Printemps,398.18,352.14,0
1034,2024-12-31,Électronique,716.61,1,18,F,Lyon,Facebook,4.3,201,Printemps,691.32,665.8,1
1035,2024-12-31,Maison,203.78,1,54,M,Toulouse,Google_Ads,2.4,160,Printemps,196.16,167.81,0
1036,2024-12-31,Électronique,863.0,2,28,F,Bordeaux,Instagram,2.8,61,Printemps,1730.96,1727.81,1
1037,2024-12-31,Maison,169.53,2,41,F,Bordeaux,Google_Ads,4.6,35,Printemps,338.96,338.34,0
1038,2024-12-31,Sport,74.96,4,18,F,Paris,Instagram,4.4,90,Printemps,297.89,260.34,0
1039,2024-12-31,Électronique,848.8,1,32,M,Bordeaux,SEO,4.8,97,Printemps,851.66,775.16,1
1040,2024-12-31,Sport,141.35,1,38,M,Nantes,Instagram,5.0,180,Printemps,128.57,113.22,0
1041,2024-12-31,Maison,163.4,1,38,F,Lyon,Instagram,4.4,107,Printemps,162.56,148.12,0
1042,2024-12-31,Électronique,694.56,3,36,M,Bordeaux,Instagram,3.3,34,Printemps,2288.71,2128.34,1
1043,2024-12-31,Mode,122.62,1,40,M,Marseille,Instagram,3.9,85,Printemps,129.1,125.67,0
1044,2024-12-31,Électronique,705.87,3,21,F,Toulouse,SEO,5.0,117,Printemps,2027.63,1734.38,1
1045,2024-12-31,Maison,126.31,3,37,M,Lille,Google_Ads,5.0,72,Printemps,392.39,391.62,1
1046,2024-12-31,Sport,133.41,3,36,M,Paris,Facebook,4.3,177,Printemps,386.62,383.17,1
1047,2024-12-31,Électronique,252.19,2,37,M,Lyon,Facebook,4.4,178,Printemps,473.26,442.76,1
1048,2024-12-31,Mode,70.18,2,35,F,Nice,Instagram,4.6,106,Printemps,148.03,136.5,1
1049,2024-12-31,Sport,94.31,1,19,M,Nantes,Google_Ads,3.8,190,Printemps,88.83,82.84,0
1050,2024-12-31,Livres,13.5,1,19,M,Nantes,SEO,5.0,32,Printemps,14.47,12.34,0
1051,2024-12-31,Mode,34.75,4,18,M,Nice,Facebook,4.9,130,Printemps,135.68,130.34,1
1052,2024-12-31,Livres,12.6,1,44,F,Lyon,Instagram,4.2,127,Printemps,13.25,12.25,0
1053,2024-12-31,Mode,96.33,1,44,F,Nantes,Facebook,3.5,75,Printemps,91.69,81.87,0
1054,2024-12-31,Mode,110.72,1,45,M,Marseille,Instagram,2.1,25,Printemps,114.11,104.89,0
1055,2024-12-31,Sport,168.5,1,38,M,Paris,Google_Ads,4.6,87,Printemps,158.81,141.96,0
1056,2024-12-31,Mode,66.27,2,18,F,Toulouse,Email,4.0,71,Printemps,119.87,114.47,0
1057,2024-12-31,Mode,90.94,2,22,F,Lille,Google_Ads,3.0,196,Printemps,193.32,182.14,0
1058,2024-12-31,Mode,123.87,2,37,F,Paris,SEO,2.6,128,Printemps,265.39,241.03,1
